,labels,pred_valence,pred_arousal,pred_quadrant
1,angry,0.4485064659220502,0.5126338533575816,angry
2,angry,0.8007773494517614,0.6949270823262576,happy
3,angry,0.6379072676099242,0.5041464290346371,happy
4,angry,0.540984523163366,0.5995277698094421,happy
5,angry,0.8349101456502579,0.640746144302712,happy
6,angry,0.49986572914652166,0.5432635681217767,angry
7,angry,0.45117738792422124,0.4386152963205945,sad
8,angry,0.6020941213294897,0.5847824062841327,happy
9,angry,0.6972168534469849,0.686757528211499,happy
10,angry,0.7738327338736175,0.7581697259964142,happy
11,angry,0.580146552754589,0.6965198767781408,happy
12,angry,0.45766784866942906,0.4933498658098018,sad
13,angry,0.7889970035038021,0.7377270491046871,happy
14,angry,0.6908076370595613,0.6541319367543555,happy
15,angry,0.7042780161359823,0.6077443958350466,happy
16,angry,0.6969827619037859,0.5906081250755649,happy
17,angry,0.5333805470762077,0.4612442175010252,relax
18,angry,0.8237640973602826,0.6415854138428535,happy
19,angry,0.6713431126114533,0.576029765400989,happy
20,angry,0.6887920942795099,0.7341082592794438,happy
21,angry,0.6490262665819654,0.5429533809875716,happy
22,angry,0.521794172998431,0.602843035991216,happy
23,angry,0.4930171875410966,0.6704924384873089,angry
24,angry,0.4214290841205989,0.427087589466992,sad
25,angry,0.5526920650772942,0.6580046503101088,happy
26,angry,0.7263806297554275,0.6746046565169118,happy
27,angry,0.5584302806948632,0.5036194574456568,happy
28,angry,0.7333489534573125,0.7520293309535264,happy
29,angry,0.6945141852527073,0.7111913317406618,happy
30,angry,0.7355331508370759,0.6966453445891724,happy
31,angry,0.4577970429939985,0.4929466848114081,sad
33,angry,0.579375736917609,0.5657056624566473,happy
34,angry,0.49287888505350785,0.511610112387772,angry
35,angry,0.454266761079586,0.494704937609646,sad
36,angry,0.6420487565343945,0.6579804689686899,happy
37,angry,0.4854105105328814,0.5222230711721282,angry
38,angry,0.5093851495192839,0.6519727136378883,happy
39,angry,0.7926406499793213,0.7111595041475987,happy
40,angry,0.6224498695564293,0.5401388236571661,happy
41,angry,0.49979877598546857,0.5304389792843046,angry
42,angry,0.6708686926818139,0.5769867116249523,happy
43,angry,0.6127266689542259,0.6303734266150994,happy
44,angry,0.7651172993923335,0.6768250593978393,happy
45,angry,0.6642458806147148,0.5605205141259804,happy
46,angry,0.624562470610083,0.6714126966855546,happy
47,angry,0.7592782863839784,0.7298995106329325,happy
48,angry,0.4824286265226911,0.521577897192815,angry
49,angry,0.7569877127741691,0.5894653559346458,happy
50,angry,0.6597336742198685,0.5575125739702675,happy
51,angry,0.487404538710566,0.4595817231295899,sad
52,angry,0.7317306084078654,0.6229714549368026,happy
53,angry,0.6248072586007491,0.6910982445089664,happy
54,angry,0.5792728993343418,0.6528937878700438,happy
55,angry,0.700892728101913,0.6193571350124714,happy
56,angry,0.6584120601266026,0.6663626608945478,happy
57,angry,0.6160579330469015,0.6494088345889921,happy
58,angry,0.66284057356873,0.6900066544396182,happy
59,angry,0.5330703736586145,0.5669643043788781,happy
60,angry,0.4739701791182256,0.36693871098188335,sad
