,labels,pred_valence,pred_arousal,pred_quadrant
1,angry,0.531356454007984,0.5017351951132345,happy
2,angry,0.8339702915983376,0.6404877514383717,happy
3,angry,0.6341990010858108,0.6047778774885919,happy
4,angry,0.6057224757108148,0.6149186818453946,happy
5,angry,0.7396956643271213,0.6147037366731986,happy
6,angry,0.5771801103606524,0.5428270277398773,happy
7,angry,0.3859972754951616,0.3716367124449586,sad
8,angry,0.6953122506865472,0.5814871136383921,happy
9,angry,0.6995349844578579,0.6609848799297611,happy
10,angry,0.808820363434247,0.6693446149905308,happy
11,angry,0.5766810538449716,0.5549920039469065,happy
12,angry,0.477307063027659,0.4453909425902939,sad
13,angry,0.7674627221981754,0.6749275401707262,happy
14,angry,0.658232889149171,0.5089278760212511,happy
15,angry,0.7262810366073812,0.6345681863447713,happy
16,angry,0.6779143424275365,0.6160147861157972,happy
17,angry,0.5047289105280552,0.5727974569653157,happy
18,angry,0.7378677854849649,0.592652190828653,happy
19,angry,0.7532382615069657,0.6270705268451531,happy
20,angry,0.720607581071141,0.6473415744190996,happy
21,angry,0.5130289259375477,0.5218571560824709,happy
22,angry,0.4799024481027927,0.5319045417545872,angry
23,angry,0.6170401421387229,0.5375210623783823,happy
24,angry,0.4151976758829653,0.3579592266488826,sad
25,angry,0.6009415265722786,0.514440420528779,happy
26,angry,0.7649991333092274,0.6418079916578698,happy
27,angry,0.5509971859393678,0.541993396030618,happy
28,angry,0.7237088084531611,0.6478843801194323,happy
29,angry,0.6407681896877329,0.5701382449943818,happy
30,angry,0.7891762345434875,0.6845361883401277,happy
31,angry,0.4419223685766203,0.44165430036347797,sad
33,angry,0.5422982726029008,0.5430581872119726,happy
34,angry,0.48980165533169384,0.4710968178272324,sad
35,angry,0.6685028172328836,0.49924642542996245,relax
36,angry,0.6920941876743685,0.5725923886948652,happy
37,angry,0.6200330561745677,0.6051177378642458,happy
38,angry,0.6055351050878106,0.5670129990447347,happy
39,angry,0.7795105556113228,0.6556212821705318,happy
40,angry,0.662326231116531,0.5785989288020388,happy
41,angry,0.6074068666148081,0.6014556570376511,happy
42,angry,0.6789900750146581,0.6407873087463767,happy
43,angry,0.6552691645904877,0.598550561589492,happy
44,angry,0.78464855968289,0.61460961640761,happy
45,angry,0.7566050685604997,0.5005076214749374,happy
46,angry,0.6801802781141811,0.6178881081113401,happy
47,angry,0.6635198663848667,0.5513443907303438,happy
48,angry,0.514092093771724,0.49952891072394373,relax
49,angry,0.7518281052370956,0.530639429997351,happy
50,angry,0.6383844993327065,0.6275005875136334,happy
51,angry,0.670600225013473,0.7117836190597624,happy
52,angry,0.6736310224268923,0.5783346613439767,happy
53,angry,0.7345817664988026,0.5675162108899412,happy
54,angry,0.4982532297103215,0.5421010783044546,angry
55,angry,0.6610745119137152,0.5315299528315185,happy
56,angry,0.6771992930859791,0.45928665270583274,relax
57,angry,0.6728548551488179,0.5521360766890434,happy
58,angry,0.6868440529606177,0.6603230432516192,happy
59,angry,0.6069559426202014,0.6405623342667837,happy
60,angry,0.5008136069530104,0.5381643238940811,happy
61,angry,0.6810262195625183,0.6479116011933764,happy
62,angry,0.621470845747933,0.5892638992975426,happy
63,angry,0.6868552318289507,0.5785860630514474,happy
64,angry,0.6638360669344537,0.6293143107667933,happy
65,angry,0.5824552438818424,0.5696075989744183,happy
66,angry,0.7229775152417619,0.5802089036655956,happy
67,angry,0.49817667538288557,0.4587982686143196,sad
68,angry,0.4436149886706958,0.441604667212033,sad
69,angry,0.6924193239860086,0.5384567327835497,happy
70,angry,0.5417046689515774,0.48070407226651685,relax
71,angry,0.7090283790085548,0.6441328252409947,happy
72,angry,0.7516401668735665,0.6288427974223608,happy
73,angry,0.5551626624927892,0.4949834490797614,relax
74,angry,0.6711100144669081,0.5848636092891873,happy
75,angry,0.5221757661538075,0.5462542430629624,happy
76,angry,0.5503182089904008,0.4977437119724138,relax
77,angry,0.7531601370331846,0.6905906886210853,happy
78,angry,0.7527328951380243,0.6048396426943302,happy
79,angry,0.5550056035627882,0.5549851484885389,happy
80,angry,0.7072740775466201,0.612166988459919,happy
81,angry,0.6387450073538301,0.5625318315537516,happy
82,angry,0.5618855046482311,0.5103982556651467,happy
83,angry,0.6227947653141497,0.5776085569770095,happy
84,angry,0.6267739035298403,0.6746748923445842,happy
85,angry,0.6344040711884387,0.5374004966506591,happy
86,angry,0.7806297154787696,0.6278341084490988,happy
87,angry,0.6841423421536861,0.5743510182745908,happy
88,angry,0.47711278851590416,0.45630268061559226,sad
89,angry,0.4956364013518383,0.4797313312854956,sad
90,angry,0.7887989578185151,0.7087864048332089,happy
91,angry,0.41898793807015533,0.4283799916833388,sad
92,angry,0.598261098458026,0.5521513902784035,happy
93,angry,0.6118579165836744,0.6189695957150663,happy
94,angry,0.45022700887448824,0.4429658648051271,sad
95,angry,0.551978442215106,0.5790877993326737,happy
96,angry,0.6299756770320801,0.5683231455138731,happy
97,angry,0.57760459267018,0.49157698457741095,relax
98,angry,0.7878367029276168,0.6907914368288748,happy
99,angry,0.48580553775981516,0.5118621565029771,angry
100,angry,0.7791323683662459,0.6042681807977209,happy
101,angry,0.6714847250132847,0.6327477391058467,happy
102,angry,0.6698815040954982,0.5942794930184222,happy
