,labels,pred_valence,pred_arousal,pred_quadrant
1,angry,0.4996831701332572,0.47612548888652084,sad
2,angry,0.7153867591045874,0.6380742624660012,happy
3,angry,0.5941803876568111,0.5398545337589473,happy
4,angry,0.6288968301826601,0.6468719188509022,happy
5,angry,0.7358180410855651,0.5818971073526327,happy
6,angry,0.49859703095718255,0.47843088280693136,sad
7,angry,0.3656775233518568,0.3998788998865102,sad
8,angry,0.5631218346239262,0.5026427253439691,happy
9,angry,0.6158447137082301,0.6077309738839947,happy
10,angry,0.6537290691616627,0.5859969450536741,happy
11,angry,0.6289077901371511,0.5990714580377043,happy
12,angry,0.48808980328465285,0.4692076409219787,sad
13,angry,0.6496219668013051,0.6056366915453828,happy
14,angry,0.6287697111351973,0.5258434740849889,happy
15,angry,0.6155368010927708,0.5549157726186139,happy
16,angry,0.6371462053416757,0.5860826322174926,happy
17,angry,0.4904252432609005,0.522197905338115,angry
18,angry,0.6995850132757058,0.5618114875463789,happy
19,angry,0.5884952357181854,0.5370555587873665,happy
20,angry,0.6810840561346674,0.6028480369107948,happy
21,angry,0.5262421923284273,0.5102980894395955,happy
22,angry,0.5286573127994172,0.5627722564658754,happy
23,angry,0.6335148326612587,0.6437750021459815,happy
24,angry,0.38506393896518665,0.36415279267205,sad
25,angry,0.6141795792493839,0.5816966521767337,happy
26,angry,0.7150922443962551,0.6709510314426046,happy
27,angry,0.553613876180388,0.5496165910961652,happy
28,angry,0.5822346803389485,0.5604311287983046,happy
29,angry,0.6132729372671031,0.5974216315709495,happy
30,angry,0.7013289389046741,0.6455345638922187,happy
31,angry,0.4880822685558959,0.4692008226714495,sad
33,angry,0.5167287121446348,0.4928045322328368,relax
34,angry,0.4936423015453788,0.4727505856824632,sad
35,angry,0.587766337718169,0.5162913956079783,happy
36,angry,0.5692443972506285,0.5334316072118961,happy
37,angry,0.5229482685151554,0.4973622356121097,relax
38,angry,0.6364977265382001,0.6263704299045032,happy
39,angry,0.7215830200056421,0.6188393923752171,happy
40,angry,0.683651960931551,0.4345616712596332,relax
41,angry,0.5129010398153904,0.48939832833089086,relax
42,angry,0.6619388273315061,0.604042343767863,happy
43,angry,0.5366499018218639,0.5051555884349275,happy
44,angry,0.6664281596826085,0.5896526254812408,happy
45,angry,0.7438848299193763,0.6176047230461026,happy
46,angry,0.4997586311291093,0.48047845168606457,sad
47,angry,0.6314174933860957,0.5627182574219847,happy
48,angry,0.49022856060120695,0.47102666238170676,sad
49,angry,0.7182516911663293,0.540286588543301,happy
50,angry,0.560442826502993,0.5323217361228574,happy
51,angry,0.6084750922531066,0.6515283475684063,happy
52,angry,0.6195060371788812,0.567423542817492,happy
53,angry,0.6153071529248185,0.5759963217305882,happy
54,angry,0.5707515731965602,0.5934394633056763,happy
55,angry,0.6555309805859533,0.5137224427696921,happy
56,angry,0.6482546869112256,0.5575727728398555,happy
57,angry,0.6217701947945051,0.5455136286347133,happy
58,angry,0.6845771188230121,0.6313010119143727,happy
59,angry,0.5719530664867618,0.5847060497175438,happy
60,angry,0.5023500860888372,0.4674299281649273,relax
61,angry,0.6382047637565997,0.5901433589231221,happy
62,angry,0.5513470582505122,0.5205638625175366,happy
63,angry,0.6596156757669764,0.5337592427418637,happy
64,angry,0.6183025909157618,0.5456523129871922,happy
65,angry,0.5731827985244151,0.5949789020723383,happy
66,angry,0.6233188656897413,0.6041234101050809,happy
67,angry,0.5010155390548342,0.4844600589451411,relax
68,angry,0.4880839070593817,0.46920277595018184,sad
69,angry,0.669584315289828,0.5617188842707973,happy
70,angry,0.5207180544836835,0.500755112602791,happy
71,angry,0.6748723638743745,0.6345871060793331,happy
72,angry,0.6486538618430244,0.6147129393065072,happy
73,angry,0.5054661881047259,0.4928336960471462,relax
74,angry,0.5755619947424807,0.5487530034606574,happy
75,angry,0.5743162077036391,0.5537240372690984,happy
76,angry,0.4958995304651615,0.47377576318327486,sad
77,angry,0.7160692657114479,0.6780868010987393,happy
78,angry,0.7486978420373518,0.5126720207316332,happy
79,angry,0.4916747069890534,0.4732086453652836,sad
80,angry,0.6325713073687614,0.6497230747234005,happy
81,angry,0.5300152160003516,0.5024617849105854,happy
82,angry,0.5514336924387973,0.49228624626129347,relax
83,angry,0.5192262988467838,0.5263119793768598,happy
84,angry,0.6563339940089616,0.6537099972293813,happy
85,angry,0.6070306667542751,0.5353078231557318,happy
86,angry,0.6748470747045493,0.5629086319339808,happy
87,angry,0.6065363641963433,0.5537897900987371,happy
88,angry,0.4890220349828576,0.46950645124310414,sad
89,angry,0.4928872461151681,0.4726151097911057,sad
90,angry,0.598341510309516,0.5864946567859236,happy
91,angry,0.325433007524578,0.3915698370916703,sad
92,angry,0.5320736655079001,0.5228388623416864,happy
93,angry,0.645388044301993,0.6277485283954883,happy
94,angry,0.48808226821151324,0.4692008216016165,sad
