,labels,pred_valence,pred_arousal,pred_quadrant
1,angry,0.44632556088793135,0.6231559834400298,angry
2,angry,0.6971110148305756,0.7633042179209553,happy
3,angry,0.6093567375246778,0.612395483472178,happy
4,angry,0.4950806469682095,0.5123863946175357,angry
5,angry,0.6887021368855906,0.7709402403452541,happy
6,angry,0.5261436011208338,0.5775139297178694,happy
7,angry,0.5060365806499283,0.40796342570319183,relax
8,angry,0.6041908500650874,0.7146240222568676,happy
9,angry,0.6306347597639795,0.6551099521822321,happy
10,angry,0.7316183362309024,0.7731892535104009,happy
11,angry,0.47052160517278735,0.5878696749144707,angry
12,angry,0.49433156660084604,0.5608833694375683,angry
13,angry,0.6507947908092496,0.739191719554767,happy
14,angry,0.6310508701208927,0.7010429517841268,happy
15,angry,0.6493721748631077,0.6863877544145842,happy
16,angry,0.6030587402339882,0.6800290738515454,happy
17,angry,0.5030874124522748,0.4136340963601584,relax
18,angry,0.6810299480990204,0.7456716759008587,happy
19,angry,0.5570617674012295,0.6228850927647813,happy
20,angry,0.6826339942725866,0.7253163069628414,happy
21,angry,0.5009493731555388,0.48376766719984854,relax
22,angry,0.478340567592041,0.5388291904349232,angry
23,angry,0.44964842844405223,0.5656580384603249,angry
24,angry,0.44056630839182365,0.32357920589723815,sad
25,angry,0.4954140932338929,0.6302829654924387,angry
26,angry,0.6528771845216572,0.6796787286973923,happy
27,angry,0.4879483349683633,0.4202300915315672,sad
28,angry,0.7251342003401742,0.7901572703000009,happy
29,angry,0.6254699654488651,0.6548940847255763,happy
30,angry,0.6677880785227996,0.7488274930597549,happy
31,angry,0.4891618524867686,0.5414938178312003,angry
33,angry,0.5860842921498451,0.6358675430353325,happy
34,angry,0.5188777802345399,0.5760505513545089,happy
35,angry,0.5946076177115974,0.7272252365939551,happy
36,angry,0.6076643528547276,0.7012996432861482,happy
37,angry,0.6014530559856561,0.667223964966899,happy
38,angry,0.4828252732278272,0.6130805480248638,angry
39,angry,0.7036261420962961,0.7711467573179107,happy
40,angry,0.5316171953967279,0.5074292332061562,happy
41,angry,0.5795514460842007,0.6556986898836892,happy
42,angry,0.5818716632907669,0.5632899743557254,happy
43,angry,0.5873844056515602,0.6640632281417483,happy
44,angry,0.6901962341082124,0.6916754779193064,happy
45,angry,0.6137344512567987,0.721112989736725,happy
46,angry,0.607516996287701,0.6657929932222372,happy
47,angry,0.6741078268887803,0.7537555388999719,happy
48,angry,0.5258031619413659,0.5892730024918336,happy
49,angry,0.6157202910177112,0.7205846740962139,happy
50,angry,0.6377100579272696,0.6476714246663853,happy
51,angry,0.5775168332398852,0.47278374436887255,relax
52,angry,0.6304438550629957,0.712464463310887,happy
53,angry,0.6405762475679472,0.6184906998699508,happy
54,angry,0.49104793688350973,0.5518602457166152,angry
55,angry,0.5959186707573966,0.6604374124713699,happy
56,angry,0.5596660402353987,0.7119270569742632,happy
57,angry,0.6075632536532384,0.7109343796384189,happy
58,angry,0.5898461479397484,0.6348554131984689,happy
59,angry,0.518307151882381,0.5208614127692212,happy
60,angry,0.5901708662658012,0.3169426569131135,relax
61,angry,0.6726357442047043,0.6863001480419456,happy
62,angry,0.5992903256273779,0.6479825992890533,happy
63,angry,0.5086039965224609,0.5054780711146649,happy
64,angry,0.6666561695251316,0.7293186939584043,happy
65,angry,0.48882775120020944,0.5268591296678999,angry
66,angry,0.47638978614702165,0.587246679687335,angry
67,angry,0.5132597661863898,0.47928408408251844,relax
68,angry,0.4898888589632934,0.5422282999741184,angry
69,angry,0.7018718765683685,0.7876672886019316,happy
70,angry,0.5248404319382252,0.5456200812321782,happy
71,angry,0.724388966612961,0.6154007923069796,happy
72,angry,0.5307018502966708,0.6449951337551956,happy
73,angry,0.471795590273899,0.6114281793429507,angry
74,angry,0.6438600054092277,0.7218938293118464,happy
75,angry,0.6161884064191546,0.6158487421266138,happy
76,angry,0.5178171518294008,0.5766211152196042,happy
77,angry,0.6277998738701367,0.6729009523260039,happy
78,angry,0.5502292268945946,0.6771304747373835,happy
79,angry,0.5142634898670972,0.5741384273550391,happy
80,angry,0.6349953166804163,0.7240154610049083,happy
81,angry,0.6007353054390348,0.6857833240566273,happy
82,angry,0.5934131390620085,0.6716411313116954,happy
83,angry,0.4662949178787844,0.5507464310813712,angry
84,angry,0.5661323831938335,0.45098648887664883,relax
85,angry,0.4803990377426449,0.5969811973738147,angry
86,angry,0.6929132053707575,0.777000909800941,happy
87,angry,0.619370775552207,0.6887387414971124,happy
88,angry,0.5043570311975858,0.5582910738710105,happy
89,angry,0.5079324358499546,0.5598801666490079,happy
90,angry,0.6187739120752732,0.6674691542991169,happy
91,angry,0.5340000303948073,0.49671704890385954,relax
92,angry,0.3535896118460201,0.499503571535316,sad
93,angry,0.5048171287397185,0.4763582369505879,relax
94,angry,0.4890661166722221,0.5414776160686865,angry
95,angry,0.5091942392159892,0.5471542907734697,happy
96,angry,0.5356930063262967,0.6748831777295956,happy
97,angry,0.44010950309758656,0.6003057022073076,angry
98,angry,0.7234608867247285,0.7524366691005728,happy
99,angry,0.4537012700203401,0.5631502812513749,angry
100,angry,0.6793481957539558,0.751005909532519,happy
101,angry,0.694719589448488,0.6881624415441344,happy
102,angry,0.4792316003393907,0.5782028777825092,angry
103,angry,0.5695085607030032,0.6272232605800641,happy
104,angry,0.6564276211205204,0.7272256035585338,happy
105,angry,0.5507373636573436,0.6561102927309205,happy
106,angry,0.6007046234233446,0.49520549860585505,relax
107,angry,0.6294939255260449,0.5208037947332178,happy
108,angry,0.6432344498000631,0.7163798456345768,happy
109,angry,0.5969453748113317,0.6059679276080739,happy
110,angry,0.5601860237072661,0.6015446798208332,happy
111,angry,0.576882208096986,0.5966488102714159,happy
112,angry,0.5031294989289079,0.5927036458663094,happy
113,angry,0.5433895384437787,0.6232531277160198,happy
114,angry,0.6136557364941856,0.5789621141451277,happy
115,angry,0.508223849792356,0.49142179397874297,relax
116,angry,0.41587784993285565,0.5221467015257492,angry
