,labels,pred_valence,pred_arousal,pred_quadrant
1,angry,0.4641128620643726,0.5743317130518334,angry
2,angry,0.7967049300127569,0.7072045612400609,happy
3,angry,0.5941426585113061,0.5172189817227009,happy
4,angry,0.551345630078103,0.5587908470192532,happy
5,angry,0.786686308524978,0.6670850748096551,happy
6,angry,0.5241046935389644,0.5499905867219694,happy
7,angry,0.3843865133930395,0.46045835463534157,sad
8,angry,0.6484899513544509,0.6176657717550205,happy
9,angry,0.6639410608748646,0.6548524264250957,happy
10,angry,0.7707639322614943,0.7221228606046988,happy
11,angry,0.44691203050287515,0.5492432855895367,angry
12,angry,0.48772260576848303,0.5045572140719984,angry
13,angry,0.7134200199842595,0.6416996711872913,happy
14,angry,0.6930078998872529,0.5817874454395754,happy
15,angry,0.6870135517771777,0.6279633644515906,happy
16,angry,0.6661804609988393,0.6611919284314883,happy
17,angry,0.5400148962310714,0.42183036811639285,relax
18,angry,0.7672103917486632,0.6327335840991384,happy
19,angry,0.5707104554518649,0.5256230657181543,happy
20,angry,0.6869947306950238,0.70165367211805,happy
21,angry,0.5315406792668199,0.496833886802244,relax
22,angry,0.45415773086021655,0.5203780886532143,angry
23,angry,0.5993956069064725,0.5488473108004467,happy
24,angry,0.37165615775606137,0.3522815629946895,sad
25,angry,0.5136598660952509,0.5235931300843352,happy
26,angry,0.6792934652738791,0.6910452539847147,happy
27,angry,0.5428579816872832,0.4913435156704107,relax
28,angry,0.7254619416192181,0.7803926819761726,happy
29,angry,0.6522030000057915,0.6413876928404821,happy
30,angry,0.6868924470813406,0.7403558460535389,happy
31,angry,0.48899580830414663,0.5024416359659809,angry
33,angry,0.5716870221186915,0.5851064324509163,happy
34,angry,0.5165211812363959,0.5245601709865833,happy
35,angry,0.6041011555204048,0.5731464903768472,happy
36,angry,0.6764709644255394,0.6210136089855673,happy
37,angry,0.5769104597138835,0.5993813191733622,happy
38,angry,0.506447680615252,0.5794822216433948,happy
39,angry,0.7740416881563472,0.625925630668466,happy
40,angry,0.6550335618099059,0.43236920769782994,relax
41,angry,0.508785601453878,0.5562464693944277,happy
42,angry,0.6580145722699554,0.650415295324512,happy
43,angry,0.610639731791448,0.6250542867045429,happy
44,angry,0.7045471159118353,0.6352576977807781,happy
45,angry,0.6811416448024463,0.5688204834613588,happy
46,angry,0.60991519935995,0.6773119354860522,happy
47,angry,0.7542271446622766,0.7036134493947039,happy
48,angry,0.5110280786533257,0.5331103790776703,happy
49,angry,0.7317408287064512,0.5109161473681805,happy
50,angry,0.6603075743220634,0.6328873067742155,happy
51,angry,0.5693186332144525,0.5401573757084227,happy
52,angry,0.7574484144080771,0.6579218379347359,happy
53,angry,0.6117384921095806,0.5683963950113244,happy
54,angry,0.49914266654434875,0.5957387811240825,angry
55,angry,0.6025493417345323,0.6060792059368356,happy
56,angry,0.5723450288737366,0.650008483516894,happy
57,angry,0.6633688779453553,0.5869417994295247,happy
58,angry,0.7250181365190204,0.7150398191011877,happy
59,angry,0.5279192706254998,0.5675306553439413,happy
60,angry,0.5208843938376273,0.4065800707047351,relax
61,angry,0.7072065544962671,0.6681239167330947,happy
62,angry,0.6124311783141244,0.584914035887657,happy
63,angry,0.5755622117129562,0.5552501587749463,happy
64,angry,0.6861706186256249,0.631830334312543,happy
65,angry,0.47802332036036405,0.5517156258251187,angry
66,angry,0.5070588346737607,0.6146170430767298,happy
